Game_ID,Game_Domain_ID,Game_Domain_1,Game_Domain_2,Game_Duration,Game_Score,Game_Feedback_A,Game_Feedback_B,Round_Nr,Round_Duration,Round_Scores,Round_Images_A,Round_Images_B,Message_Nr,Message_Timestamp,Message_Turn,Message_Agent_ID,Message_Agent_Label,Message_Speaker,Message_Type,Message_Text
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",0,1970-01-01 00:06:14.404361,0,A3JGW4RGO86NPX,mturk_agent_2,B,text,blue truck on grass field again
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",1,1970-01-01 00:06:23.175430,1,AVI7K876BV3QL,mturk_agent_1,A,text,i don't have that one
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",2,1970-01-01 00:06:30.001326,2,A3JGW4RGO86NPX,mturk_agent_2,B,selection,<selection> <dif> car_truck/COCO_train2014_000000056549.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",3,1970-01-01 00:06:34.293358,2,AVI7K876BV3QL,mturk_agent_1,A,text,I have the blue with the chairs and people on the right
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",4,1970-01-01 00:07:23.774953,3,AVI7K876BV3QL,mturk_agent_1,A,text,do you have that one?
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",5,1970-01-01 00:07:24.900247,4,A3JGW4RGO86NPX,mturk_agent_2,B,text,"I think I have it, there's like stuff all over it (looks like suitcases or bags)"
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",6,1970-01-01 00:07:30.585311,5,AVI7K876BV3QL,mturk_agent_1,A,text,yes
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",7,1970-01-01 00:07:32.594095,6,AVI7K876BV3QL,mturk_agent_1,A,selection,<selection> <com> car_truck/COCO_train2014_000000565975.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",8,1970-01-01 00:07:34.479927,6,A3JGW4RGO86NPX,mturk_agent_2,B,selection,<selection> <com> car_truck/COCO_train2014_000000565975.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",9,1970-01-01 00:07:42.575125,6,AVI7K876BV3QL,mturk_agent_1,A,text,i also have the same big gray truck with the wipers
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",10,1970-01-01 00:07:47.784656,7,A3JGW4RGO86NPX,mturk_agent_2,B,text,my last is the gray truck with blue car in front again
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",11,1970-01-01 00:07:52.979214,8,A3JGW4RGO86NPX,mturk_agent_2,B,text,yes
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",12,1970-01-01 00:07:55.279554,9,A3JGW4RGO86NPX,mturk_agent_2,B,selection,<selection> <com> car_truck/COCO_train2014_000000151371.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",13,1970-01-01 00:07:58.771860,9,A3JGW4RGO86NPX,mturk_agent_2,B,text,I'm ready
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",14,1970-01-01 00:08:01.694857,10,AVI7K876BV3QL,mturk_agent_1,A,selection,<selection> <com> car_truck/COCO_train2014_000000151371.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",15,1970-01-01 00:08:13.551129,10,AVI7K876BV3QL,mturk_agent_1,A,text,do you have the one with a white truck that says schepps?
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",16,1970-01-01 00:08:21.703933,11,AVI7K876BV3QL,mturk_agent_1,A,selection,<selection> <dif> car_truck/COCO_train2014_000000379766.jpg
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",17,1970-01-01 00:08:24.991474,11,A3JGW4RGO86NPX,mturk_agent_2,B,text,no
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",18,1970-01-01 00:08:27.993756,12,AVI7K876BV3QL,mturk_agent_1,A,feedback,<feedback>
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",19,1970-01-01 00:08:45.985340,12,AVI7K876BV3QL,mturk_agent_1,A,text,ready
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",20,1970-01-01 00:08:48.791087,13,A3JGW4RGO86NPX,mturk_agent_2,B,feedback,<feedback>
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",21,1970-01-01 00:08:50.499135,13,A3JGW4RGO86NPX,mturk_agent_2,B,next_round,<next_round>
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,2,157,6,"[['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000468408.jpg', False], ['car_truck/COCO_train2014_000000565975.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True]]","[['car_truck/COCO_train2014_000000151371.jpg', True], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000339250.jpg', False], ['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",22,1970-01-01 00:08:51.719121,14,AVI7K876BV3QL,mturk_agent_1,A,next_round,<next_round>
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,3,164,6,"[['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000379766.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', False], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000456453.jpg', False]]","[['car_truck/COCO_train2014_000000339250.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000237372.jpg', True], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",0,1970-01-01 00:09:01.593328,0,A3JGW4RGO86NPX,mturk_agent_2,B,text,I got 2 fedex trucks
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,3,164,6,"[['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000379766.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', False], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000456453.jpg', False]]","[['car_truck/COCO_train2014_000000339250.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000237372.jpg', True], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",1,1970-01-01 00:09:11.883143,1,AVI7K876BV3QL,mturk_agent_1,A,text,no fedex here
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,3,164,6,"[['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000379766.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', False], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000456453.jpg', False]]","[['car_truck/COCO_train2014_000000339250.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000237372.jpg', True], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",2,1970-01-01 00:09:17.766097,2,AVI7K876BV3QL,mturk_agent_1,A,text,I have the blue truck on grass/field
3IHR8NYAM8ZC8YVAQQ6QZ702YIZ4PA3GS6S824SRVOEF2HKHZHQAEYIWZNWL,42,car,truck,927,30,col:5<&>partner_u:5<&>self_u:5<&>text:none,col:5<&>partner_u:5<&>self_u:5<&>text:greathit,3,164,6,"[['car_truck/COCO_train2014_000000115639.jpg', True], ['car_truck/COCO_train2014_000000379766.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', False], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000056549.jpg', True], ['car_truck/COCO_train2014_000000456453.jpg', False]]","[['car_truck/COCO_train2014_000000339250.jpg', True], ['car_truck/COCO_train2014_000000075299.jpg', True], ['car_truck/COCO_train2014_000000137150.jpg', False], ['car_truck/COCO_train2014_000000237372.jpg', True], ['car_truck/COCO_train2014_000000255975.jpg', False], ['car_truck/COCO_train2014_000000468408.jpg', False]]",3,1970-01-01 00:09:27.701343,3,A3JGW4RGO86NPX,mturk_agent_2,B,text,I don't have it
